ride_id,bike_type,start_time,end_time,start_station_id,end_station_id
20240917_U7BU1i,ebike,2024-09-17 20:38:37.008,2024-09-17 20:46:48.576,ST_HX4,ST_kJA
20240917_ljQb5h,ebike,2024-09-17 20:38:38.930,2024-09-17 20:45:06.453,ST_PmB,ST_5pJ
20240917_9TIKvh,mechanical,2024-09-17 20:38:41.535,2024-09-17 20:49:30.882,ST_mFv,ST_dHG
20240917_zRL8Ho,mechanical,2024-09-17 20:38:45.764,2024-09-17 21:04:27.887,ST_wS2,ST_kJA
20240917_7dtVqu,ebike,2024-09-17 20:38:54.048,2024-09-17 20:56:29.852,ST_m2h,ST_7Sk
20240917_RhMSHf,ebike,2024-09-17 20:38:54.980,2024-09-17 20:55:52.186,ST_0mx,ST_0hk
20240917_713gVP,ebike,2024-09-17 20:38:58.590,2024-09-17 20:47:08.485,ST_leN,ST_Jbm
20240917_mfGdEd,ebike,2024-09-17 20:39:15.743,2024-09-17 21:04:55.697,ST_yBt,ST_Jbm
20240917_MkfAd0,mechanical,2024-09-17 20:39:16.090,2024-09-17 20:52:58.481,ST_xfq,ST_HP0
20240917_8ohHry,mechanical,2024-09-17 20:39:24.194,2024-09-17 21:04:03.447,ST_Lvd,ST_Jbm
20240917_h3M7Gz,ebike,2024-09-17 20:39:34.803,2024-09-17 20:43:44.990,ST_lGO,ST_Qyc
20240917_52cbvM,ebike,2024-09-17 20:39:56.195,2024-09-17 20:55:15.853,ST_xiM,ST_Mn3
20240917_RMk94H,mechanical,2024-09-17 20:40:05.542,2024-09-17 20:45:43.446,ST_tO4,ST_kJA
20240917_fz7V17,mechanical,2024-09-17 20:40:06.973,2024-09-17 20:43:08.399,ST_d3r,ST_K3J
20240917_hk0t9u,ebike,2024-09-17 20:40:09.479,2024-09-17 20:47:49.080,ST_fg5,ST_Jbm
20240917_ZtVvPl,mechanical,2024-09-17 20:40:11.613,2024-09-17 21:01:48.956,ST_5pJ,ST_Lkc
20240917_Kfeqsh,mechanical,2024-09-17 20:40:13.450,2024-09-17 20:54:18.675,ST_DhU,ST_Jbm
20240917_pwnRnA,ebike,2024-09-17 20:40:17.599,2024-09-17 20:52:02.800,ST_pOP,ST_GVV
20240917_TThzQU,mechanical,2024-09-17 20:40:39.042,2024-09-17 20:41:48.796,ST_WmI,ST_p5n
20240917_jUO9J5,mechanical,2024-09-17 20:40:51.114,2024-09-17 20:47:17.356,ST_86O,ST_du5
20240917_Czx0ix,ebike,2024-09-17 20:40:52.290,2024-09-17 20:57:44.819,ST_WKq,ST_GVV
20240917_ZXPZHT,ebike,2024-09-17 20:40:54.719,2024-09-17 20:46:16.873,ST_640,ST_rp6
20240917_SRtmBt,ebike,2024-09-17 20:40:57.271,2024-09-17 20:52:49.198,ST_wIj,ST_Jbm
20240917_qTMh61,mechanical,2024-09-17 20:41:08.030,2024-09-17 20:42:59.611,ST_iZ5,ST_9nO
20240917_YDSwuz,mechanical,2024-09-17 20:41:17.526,2024-09-17 20:48:52.896,ST_hkp,ST_MpB
20240917_jrMjEX,ebike,2024-09-17 20:41:24.756,2024-09-17 21:01:42.319,ST_7Y6,ST_9nO
20240917_uFJxnP,ebike,2024-09-17 20:41:27.732,2024-09-17 20:44:37.147,ST_Ojl,ST_K3J
20240917_BCTIKX,mechanical,2024-09-17 20:41:31.247,2024-09-17 20:49:50.864,ST_J22,ST_nMV
20240917_Ke8S1a,mechanical,2024-09-17 20:41:35.928,2024-09-17 20:47:50.185,ST_4tY,ST_HP0
20240917_OKZEUL,mechanical,2024-09-17 20:41:39.174,2024-09-17 20:53:17.041,ST_Lvd,ST_Qyc
20240917_GXVpnR,ebike,2024-09-17 20:41:42.379,2024-09-17 20:48:31.483,ST_Cel,ST_Uat
20240917_MCWX59,ebike,2024-09-17 20:41:52.515,2024-09-17 20:48:43.142,ST_yBt,ST_yZS
20240917_TS50Cb,ebike,2024-09-17 20:41:54.802,2024-09-17 21:25:08.039,ST_YML,ST_Jbm
20240917_dl5vBS,ebike,2024-09-17 20:41:58.132,2024-09-17 21:07:32.707,ST_pdh,ST_nMV
20240917_duGmhq,mechanical,2024-09-17 20:42:21.722,2024-09-17 20:57:28.681,ST_xVV,ST_pqJ
20240917_I1qMJM,ebike,2024-09-17 20:42:30.134,2024-09-17 20:53:43.119,ST_gQN,ST_GVV
20240917_uCfEes,ebike,2024-09-17 20:42:36.449,2024-09-17 20:48:21.980,ST_3ZW,ST_lZj
20240917_UiS5np,ebike,2024-09-17 20:42:42.787,2024-09-17 20:49:48.538,ST_eUL,ST_kJA
20240917_79N1fp,mechanical,2024-09-17 20:42:49.155,2024-09-17 20:49:28.316,ST_h6s,ST_jO0
20240917_Q4vynI,mechanical,2024-09-17 20:42:49.161,2024-09-17 20:44:21.989,ST_5pJ,ST_BhC
20240917_gIZFkA,mechanical,2024-09-17 20:42:50.335,2024-09-17 20:53:20.143,ST_Bhk,ST_MpB
20240917_oBpqew,ebike,2024-09-17 20:43:04.205,2024-09-17 20:47:53.472,ST_AaN,ST_I1F
20240917_Qln64r,ebike,2024-09-17 20:43:10.887,2024-09-17 20:46:55.470,ST_auE,ST_Chi
20240917_Vf8HLx,mechanical,2024-09-17 20:43:11.023,2024-09-17 20:49:37.134,ST_h6s,ST_9nO
20240917_WdF1BY,ebike,2024-09-17 20:43:16.018,2024-09-17 20:49:10.033,ST_pdh,ST_Mn3
20240917_xq23Qn,ebike,2024-09-17 20:43:16.360,2024-09-17 20:53:18.353,ST_6Qm,ST_Jbm
20240917_AHsSjm,mechanical,2024-09-17 20:43:16.383,2024-09-17 20:47:01.908,ST_LYk,ST_0mx
20240917_L15vZA,ebike,2024-09-17 20:43:16.585,2024-09-17 20:57:31.860,ST_v6G,ST_j62
20240917_eSo08K,mechanical,2024-09-17 20:43:32.797,2024-09-17 20:46:37.517,ST_leN,ST_WH5
20240917_8iNKFn,ebike,2024-09-17 20:43:37.131,2024-09-17 20:50:21.835,ST_7Ta,ST_j7n
20240917_3gtw0W,ebike,2024-09-17 20:43:51.241,2024-09-17 21:00:47.384,ST_tr9,ST_Qyc
20240917_0W2clr,mechanical,2024-09-17 20:43:57.292,2024-09-17 20:52:01.729,ST_Nul,ST_bzc
20240917_9qJB55,ebike,2024-09-17 20:43:59.301,2024-09-17 20:50:55.955,ST_rGM,ST_QBW
20240917_o8l3v2,ebike,2024-09-17 20:44:10.085,2024-09-17 20:49:49.143,ST_dwO,ST_9nO
20240917_hWHQ9q,mechanical,2024-09-17 20:44:20.457,2024-09-17 20:45:23.529,ST_WmI,ST_QBW
20240917_XElW7E,ebike,2024-09-17 20:44:23.364,2024-09-17 20:49:30.609,ST_uWy,ST_2vB
20240917_Z5NEOu,mechanical,2024-09-17 20:44:38.977,2024-09-17 20:50:58.098,ST_7Y6,ST_kJA
20240917_lwS6K2,mechanical,2024-09-17 20:44:41.210,2024-09-17 20:47:54.465,ST_cOc,ST_Chi
20240917_jfNfmv,ebike,2024-09-17 20:44:44.070,2024-09-17 20:56:51.439,ST_NvW,ST_yQG
20240917_S6X9RX,mechanical,2024-09-17 20:44:51.911,2024-09-17 21:02:44.349,ST_eUL,ST_GVV
20240917_KG2ptt,ebike,2024-09-17 20:44:57.052,2024-09-17 20:51:09.227,ST_pVu,ST_nMV
20240917_QtFZg7,ebike,2024-09-17 20:45:11.295,2024-09-17 20:54:26.386,ST_OSV,ST_nMV
20240917_IJv8mW,mechanical,2024-09-17 20:45:18.024,2024-09-17 20:53:49.562,ST_HB2,ST_cOc
20240917_uJ1Rx2,ebike,2024-09-17 20:45:20.377,2024-09-17 20:52:20.820,ST_sak,ST_HP0
20240917_wWY8cA,ebike,2024-09-17 20:45:21.727,2024-09-17 21:09:59.133,ST_y7a,ST_uFu
20240917_khI6oT,mechanical,2024-09-17 20:45:26.817,2024-09-17 20:50:32.263,ST_wn5,ST_MpB
20240917_mmzW1e,ebike,2024-09-17 20:45:29.499,2024-09-17 20:49:45.033,ST_30y,ST_t9O
20240917_ywIDSO,ebike,2024-09-17 20:45:47.088,2024-09-17 20:49:12.087,ST_U1h,ST_nMV
20240917_p8vMVT,ebike,2024-09-17 20:45:48.767,2024-09-17 20:54:19.410,ST_TBU,ST_QBW
20240917_rXz3Vz,ebike,2024-09-17 20:45:50.077,2024-09-17 20:49:00.948,ST_Kwv,ST_MpB
20240917_rIQO86,mechanical,2024-09-17 20:46:00.276,2024-09-17 21:11:07.501,ST_eZS,ST_ECt
20240917_xtVZKp,ebike,2024-09-17 20:46:02.322,2024-09-17 20:54:46.344,ST_rVe,ST_Jbm
20240917_3YnHY3,ebike,2024-09-17 20:46:02.816,2024-09-17 20:52:50.562,ST_ZHm,ST_Qyc
20240917_E1WKyL,mechanical,2024-09-17 20:46:05.059,2024-09-17 21:08:58.841,ST_FCS,ST_NHq
20240917_9Sezp9,mechanical,2024-09-17 20:46:17.479,2024-09-17 20:47:50.467,ST_xQH,ST_QBW
20240917_Bc2u5u,ebike,2024-09-17 20:46:19.279,2024-09-17 20:57:14.006,ST_Zku,ST_nMV
20240917_w7xaFj,ebike,2024-09-17 20:46:24.416,2024-09-17 20:51:05.110,ST_HNt,ST_Avq
20240917_ResJ7h,mechanical,2024-09-17 20:46:41.332,2024-09-17 21:12:34.354,ST_ZlU,ST_5XI
20240917_xKTFpG,ebike,2024-09-17 20:46:45.282,2024-09-17 21:01:46.194,ST_Fpi,ST_QBW
20240917_BYTHLe,ebike,2024-09-17 20:46:56.405,2024-09-17 20:52:59.197,ST_2op,ST_nMV
20240917_g2NNUP,mechanical,2024-09-17 20:47:01.190,2024-09-17 20:53:36.736,ST_DWQ,ST_pqJ
20240917_0Wq1Fu,mechanical,2024-09-17 20:47:06.538,2024-09-17 20:53:32.649,ST_PmB,ST_Jbm
20240917_rlo5A8,ebike,2024-09-17 20:47:08.941,2024-09-17 20:49:46.661,ST_Zse,ST_k3H
20240917_Qhz8qH,ebike,2024-09-17 20:47:13.703,2024-09-17 20:49:23.380,ST_y9f,ST_UZp
20240917_CZ6gMS,mechanical,2024-09-17 20:47:21.779,2024-09-17 20:55:18.517,ST_ZPW,ST_GVV
20240917_ReRuLL,mechanical,2024-09-17 20:47:25.912,2024-09-17 20:52:58.343,ST_mIT,ST_Ent
20240917_odXRze,ebike,2024-09-17 20:47:36.051,2024-09-17 20:51:15.150,ST_bCk,ST_GVV
20240917_jbjxXZ,ebike,2024-09-17 20:47:49.086,2024-09-17 21:10:38.596,ST_hkp,ST_9nO
20240917_075mvS,ebike,2024-09-17 20:47:49.905,2024-09-17 21:05:00.248,ST_XIB,ST_QNA
20240917_mcfH1y,mechanical,2024-09-17 20:47:57.613,2024-09-17 20:53:22.016,ST_Zxw,ST_EdB
20240917_XhRnek,ebike,2024-09-17 20:47:57.631,2024-09-17 20:51:43.342,ST_Y2Z,ST_QBW
20240917_kuC4Mu,ebike,2024-09-17 20:48:01.747,2024-09-17 20:53:12.827,ST_dGy,ST_MpB
20240917_k8fi7U,mechanical,2024-09-17 20:48:03.630,2024-09-17 20:55:03.302,ST_dwO,ST_dHG
20240917_0FyFni,mechanical,2024-09-17 20:48:07.222,2024-09-17 20:51:32.420,ST_wS2,ST_87V
20240917_HdL3Dd,ebike,2024-09-17 20:48:16.656,2024-09-17 21:05:39.358,ST_iFv,ST_GVV
20240917_LkVcMv,ebike,2024-09-17 20:48:21.855,2024-09-17 21:00:30.546,ST_c9D,ST_MNV
20240917_nBdHEK,ebike,2024-09-17 20:48:28.001,2024-09-17 20:51:12.178,ST_v6G,ST_P7J
20240917_vAskNv,ebike,2024-09-17 20:48:29.101,2024-09-17 20:51:50.627,ST_zMe,ST_BmU
20240917_xxxUP7,ebike,2024-09-17 20:48:38.905,2024-09-17 20:55:14.612,ST_cdl,ST_QBW
20240917_m3anzK,ebike,2024-09-17 20:48:42.123,2024-09-17 21:07:02.407,ST_Xyk,ST_Llj
20240917_tGB1pj,ebike,2024-09-17 20:48:44.072,2024-09-17 21:07:14.453,ST_liA,ST_9nO
20240917_bsNxJD,mechanical,2024-09-17 20:48:55.019,2024-09-17 20:59:02.391,ST_86O,ST_nMV
20240917_2GwJx2,ebike,2024-09-17 20:49:00.892,2024-09-17 20:56:49.163,ST_TBU,ST_nMV
20240917_fSbs8g,ebike,2024-09-17 20:49:01.058,2024-09-17 21:00:17.226,ST_wn5,ST_Jbm
20240917_jAG3ID,mechanical,2024-09-17 20:49:03.884,2024-09-17 20:53:52.679,ST_C4x,ST_GVV
20240917_5msAn3,mechanical,2024-09-17 20:49:03.931,2024-09-17 20:52:58.487,ST_pzV,ST_Jbm
20240917_ZLVI1v,ebike,2024-09-17 20:49:13.805,2024-09-17 20:51:45.868,ST_jeO,ST_EdB
20240917_HpqqD8,ebike,2024-09-17 20:49:21.040,2024-09-17 21:45:41.806,ST_IBa,ST_Jbm
20240917_l7DUsW,ebike,2024-09-17 20:49:30.231,2024-09-17 20:53:44.855,ST_Kfl,ST_Zku
20240917_00Bd9N,ebike,2024-09-17 20:49:31.733,2024-09-17 20:53:35.559,ST_Kwv,ST_GVV
20240917_jz0PRt,ebike,2024-09-17 20:49:35.109,2024-09-17 21:10:55.763,ST_Qko,ST_Mn3
20240917_F37TD3,ebike,2024-09-17 20:49:38.433,2024-09-17 21:01:27.677,ST_dGy,ST_EdB
20240917_2D2CRl,mechanical,2024-09-17 20:49:44.824,2024-09-17 20:57:01.785,ST_iQk,ST_eUL
20240917_zu1VkZ,mechanical,2024-09-17 20:49:50.624,2024-09-17 21:02:39.455,ST_x2f,ST_hk3
20240917_qXYDHv,ebike,2024-09-17 20:49:59.332,2024-09-17 20:54:24.982,ST_vhc,ST_Jbm
20240917_F8j2j5,ebike,2024-09-17 20:50:02.887,2024-09-17 20:51:59.116,ST_9xy,ST_OkO
20240917_rjliBN,ebike,2024-09-17 20:50:04.105,2024-09-17 20:55:51.551,ST_OkO,ST_yQG
20240917_Cgv98w,ebike,2024-09-17 20:50:18.162,2024-09-17 20:55:44.207,ST_gfs,ST_9nO
20240917_0MIC6h,ebike,2024-09-17 20:50:26.192,2024-09-17 20:55:57.161,ST_3td,ST_GVV
20240917_FoMlvv,ebike,2024-09-17 20:50:27.012,2024-09-17 20:53:03.909,ST_aA6,ST_HP0
20240917_z6amtv,ebike,2024-09-17 20:50:50.077,2024-09-17 20:59:01.564,ST_Qko,ST_GVV
20240917_tuR4Jv,ebike,2024-09-17 20:50:50.618,2024-09-17 21:00:48.022,ST_dcD,ST_rUF
20240917_UnJ0s2,ebike,2024-09-17 20:51:07.326,2024-09-17 21:00:11.784,ST_HNt,ST_9nO
20240917_NdT8Er,ebike,2024-09-17 20:51:09.331,2024-09-17 20:59:10.898,ST_BKH,ST_Jbm
20240917_0fqi4a,ebike,2024-09-17 20:51:13.484,2024-09-17 21:47:27.382,ST_Aev,ST_9nO
20240917_shluL6,ebike,2024-09-17 20:51:38.902,2024-09-17 21:14:13.935,ST_uF2,ST_HP0
20240917_8prNdx,mechanical,2024-09-17 20:51:41.649,2024-09-17 21:03:42.433,ST_Lem,ST_HP0
20240917_njjYK9,ebike,2024-09-17 20:51:42.757,2024-09-17 20:55:31.661,ST_YML,ST_6af
20240917_X7FqaI,ebike,2024-09-17 20:51:44.591,2024-09-17 21:20:58.595,ST_lxY,ST_S7L
20240917_GjXHFu,ebike,2024-09-17 20:51:48.892,2024-09-17 20:59:10.333,ST_lRO,ST_Jbm
20240917_upKvBi,ebike,2024-09-17 20:51:50.378,2024-09-17 20:55:53.760,ST_qDJ,ST_HP0
20240917_c5qldC,ebike,2024-09-17 20:52:00.093,2024-09-17 21:12:30.541,ST_yWT,ST_9xy
20240917_szklhM,ebike,2024-09-17 20:52:03.290,2024-09-17 20:53:26.308,ST_Eq9,ST_QMr
20240917_fjswQO,ebike,2024-09-17 20:52:12.130,2024-09-17 21:08:03.273,ST_xVV,ST_Jbm
20240917_yjJAvZ,ebike,2024-09-17 20:52:19.035,2024-09-17 20:58:05.031,ST_eZS,ST_Mn3
20240917_T4qj9t,ebike,2024-09-17 20:52:39.459,2024-09-17 20:58:18.998,ST_wIj,ST_Qyc
20240917_ppRs91,mechanical,2024-09-17 20:52:42.301,2024-09-17 21:05:42.174,ST_S01,ST_nMV
20240917_BbiXuq,ebike,2024-09-17 20:52:54.991,2024-09-17 21:13:55.953,ST_FXo,ST_Mn3
20240917_aIWkp0,ebike,2024-09-17 20:53:00.107,2024-09-17 21:06:35.234,ST_mGa,ST_3Dk
20240917_vu27Tc,ebike,2024-09-17 20:53:01.224,2024-09-17 21:00:58.558,ST_0av,ST_nMV
20240917_97IqKh,mechanical,2024-09-17 20:53:11.348,2024-09-17 20:55:32.607,ST_1aK,ST_nMV
20240917_Tq7yuk,mechanical,2024-09-17 20:53:14.013,2024-09-17 21:14:45.830,ST_Z6b,ST_gtv
20240917_4yLKru,ebike,2024-09-17 20:53:29.357,2024-09-17 21:15:51.279,ST_Uat,ST_bi8
20240917_UVmNs1,mechanical,2024-09-17 20:53:32.264,2024-09-17 21:12:08.489,ST_Fpi,ST_0mx
20240917_urUwIq,ebike,2024-09-17 20:53:32.852,2024-09-17 21:05:50.262,ST_OOt,ST_QBW
20240917_43FkPH,ebike,2024-09-17 20:53:45.521,2024-09-17 21:03:28.983,ST_lEw,ST_QBW
20240917_K92NIR,mechanical,2024-09-17 20:53:47.647,2024-09-17 20:57:41.125,ST_Q5a,ST_GVV
20240917_WN4yQa,ebike,2024-09-17 20:53:56.903,2024-09-17 21:18:03.658,ST_Vmb,ST_yZS
20240917_j2Hu6L,mechanical,2024-09-17 20:54:04.439,2024-09-17 21:20:41.449,ST_TBU,ST_dHG
20240917_7wkypJ,ebike,2024-09-17 20:54:04.827,2024-09-17 21:00:09.679,ST_Ar7,ST_pqJ
20240917_b9uSXg,ebike,2024-09-17 20:54:16.355,2024-09-17 21:00:44.125,ST_gQN,ST_8Yn
20240917_PySZsO,ebike,2024-09-17 20:54:17.830,2024-09-17 21:00:06.048,ST_rZY,ST_pVp
20240917_voTpcD,mechanical,2024-09-17 20:54:20.920,2024-09-17 21:03:47.154,ST_YPp,ST_nMV
20240917_CZy52j,ebike,2024-09-17 20:54:31.139,2024-09-17 21:09:40.886,ST_n9V,ST_kJA
20240917_sDsmca,mechanical,2024-09-17 20:54:31.390,2024-09-17 21:02:44.845,ST_bff,ST_ug2
20240917_TRXE9b,mechanical,2024-09-17 20:54:40.041,2024-09-17 21:13:21.992,ST_FXo,ST_Jbm
20240917_gWI1OX,ebike,2024-09-17 20:54:42.524,2024-09-17 21:45:47.333,ST_IBa,ST_8Yn
20240917_nUTleY,ebike,2024-09-17 20:54:59.423,2024-09-17 21:24:50.497,ST_S7L,ST_nMV
20240917_LdQhbi,ebike,2024-09-17 20:55:04.082,2024-09-17 21:16:07.176,ST_vhc,ST_Mn3
20240917_rWog0R,ebike,2024-09-17 20:55:10.120,2024-09-17 21:06:44.371,ST_xP2,ST_FXo
20240917_X7oCUH,ebike,2024-09-17 20:55:16.592,2024-09-17 21:03:57.072,ST_sak,ST_mOS
20240917_JhKw1Q,ebike,2024-09-17 20:55:18.578,2024-09-17 21:05:01.445,ST_NHq,ST_3uG
20240917_LbhwV7,ebike,2024-09-17 20:55:19.313,2024-09-17 21:16:25.230,ST_A3I,ST_nFg
20240917_8bcHpQ,mechanical,2024-09-17 20:55:38.995,2024-09-17 20:59:01.442,ST_j41,ST_K3J
20240917_ul7pTn,ebike,2024-09-17 20:55:50.497,2024-09-17 21:04:56.768,ST_HB2,ST_HP0
20240917_wfUynG,ebike,2024-09-17 20:55:54.466,2024-09-17 21:00:33.860,ST_fy1,ST_8Yn
20240917_wMgwFV,ebike,2024-09-17 20:56:00.627,2024-09-17 21:15:38.694,ST_4tY,ST_HP0
20240917_0MaFa9,mechanical,2024-09-17 20:56:02.944,2024-09-17 21:04:37.588,ST_gQN,ST_pqJ
20240917_wGjlgc,mechanical,2024-09-17 20:56:07.296,2024-09-17 21:35:47.413,ST_bhW,ST_30y
20240917_3qaR1i,ebike,2024-09-17 20:56:20.052,2024-09-17 21:01:10.494,ST_5vn,ST_n9V
20240917_zR1pVF,ebike,2024-09-17 20:56:26.795,2024-09-17 21:35:13.085,ST_bhW,ST_pqJ
20240917_ZRKRMN,ebike,2024-09-17 20:56:29.322,2024-09-17 21:08:18.965,ST_bhW,ST_dHG
20240917_8Srni4,ebike,2024-09-17 20:56:40.947,2024-09-17 21:01:50.879,ST_DFu,ST_Jbm
20240917_46QEwa,ebike,2024-09-17 20:57:05.307,2024-09-17 21:00:46.569,ST_k3V,ST_kjg
20240917_iwvdE2,ebike,2024-09-17 20:57:07.271,2024-09-17 21:24:04.917,ST_Zku,ST_MpB
20240917_ByU0iN,ebike,2024-09-17 20:57:20.750,2024-09-17 21:09:26.291,ST_RGI,ST_v0x
20240917_RmjDBT,ebike,2024-09-17 20:57:31.862,2024-09-17 21:04:54.611,ST_aea,ST_dHG
20240917_ytFQ3e,ebike,2024-09-17 20:57:32.030,2024-09-17 21:01:44.253,ST_WmI,ST_GVV
20240917_KERosS,ebike,2024-09-17 20:57:41.421,2024-09-17 20:58:56.128,ST_Br3,ST_pqJ
20240917_kAiSUI,mechanical,2024-09-17 20:57:47.216,2024-09-17 21:07:09.114,ST_Yp4,ST_EdB
20240917_tJWTVp,mechanical,2024-09-17 20:57:55.366,2024-09-17 21:12:26.286,ST_IBa,ST_nMV
20240917_i2vkuT,ebike,2024-09-17 20:57:55.415,2024-09-17 21:13:27.760,ST_A6m,ST_Mn3
20240917_qSsHpA,mechanical,2024-09-17 20:58:00.418,2024-09-17 21:11:39.181,ST_7Y6,ST_HP0
20240917_g6pZi7,ebike,2024-09-17 20:58:11.820,2024-09-17 21:00:14.493,ST_MNV,ST_3oG
20240917_i7lvOp,ebike,2024-09-17 20:58:29.005,2024-09-17 21:04:42.001,ST_y7a,ST_QBW
20240917_cleCuM,ebike,2024-09-17 20:58:44.645,2024-09-17 21:12:05.525,ST_bnp,ST_GVV
20240917_WSCm2N,mechanical,2024-09-17 20:59:00.906,2024-09-17 21:03:29.751,ST_fy1,ST_GVV
20240917_IXySvU,ebike,2024-09-17 20:59:16.774,2024-09-17 21:15:58.224,ST_tQS,ST_n8B
20240917_GSrCuV,ebike,2024-09-17 20:59:18.904,2024-09-17 21:12:39.045,ST_iZ5,ST_GVV
20240917_ClDKa3,ebike,2024-09-17 20:59:26.495,2024-09-17 21:27:28.859,ST_ler,ST_Mn3
20240917_D6FK2o,ebike,2024-09-17 20:59:29.078,2024-09-17 21:21:14.882,ST_fGn,ST_9nO
20240917_u5EP9R,ebike,2024-09-17 20:59:29.543,2024-09-17 21:04:27.795,ST_CDZ,ST_Hvv
20240917_owivSD,mechanical,2024-09-17 20:59:30.841,2024-09-17 21:10:12.773,ST_DWQ,ST_HP0
20240917_2RKs6a,mechanical,2024-09-17 20:59:31.401,2024-09-17 21:02:13.547,ST_kZX,ST_GVV
20240917_XUdfXd,ebike,2024-09-17 20:59:41.238,2024-09-17 21:09:36.281,ST_cdl,ST_Ysh
20240917_YflVUO,ebike,2024-09-17 20:59:44.989,2024-09-17 21:13:25.654,ST_auE,ST_GVV
20240917_2tAR3a,mechanical,2024-09-17 20:59:48.376,2024-09-17 21:04:25.153,ST_qDJ,ST_Lvd
20240917_LtSp2U,mechanical,2024-09-17 21:00:01.553,2024-09-17 21:13:24.660,ST_rp6,ST_EdB
20240917_Nu8CIh,mechanical,2024-09-17 21:00:03.174,2024-09-17 21:08:03.557,ST_dOl,ST_nMV
20240917_KySQpJ,mechanical,2024-09-17 21:00:05.645,2024-09-17 21:04:35.307,ST_cyP,ST_nMV
20240917_gJe7Cr,mechanical,2024-09-17 21:00:05.836,2024-09-17 21:11:14.421,ST_3td,ST_OCh
20240917_qyWixH,ebike,2024-09-17 21:00:16.130,2024-09-17 21:06:05.212,ST_5pJ,ST_GVV
20240917_fQ1pcX,ebike,2024-09-17 21:00:26.190,2024-09-17 21:13:01.868,ST_exT,ST_MpB
20240917_sXsN71,mechanical,2024-09-17 21:00:34.672,2024-09-17 21:05:20.112,ST_Kwv,ST_GVV
20240917_mFGW9w,mechanical,2024-09-17 21:00:43.490,2024-09-17 21:09:23.909,ST_Nul,ST_IxJ
20240917_ZEtvZP,ebike,2024-09-17 21:00:51.554,2024-09-17 21:06:37.885,ST_y3L,ST_HP0
20240917_kvR09g,mechanical,2024-09-17 21:00:52.694,2024-09-17 21:02:11.423,ST_8dg,ST_14P
20240917_tsmpbp,mechanical,2024-09-17 21:00:53.506,2024-09-17 21:13:10.813,ST_dIK,ST_Hvv
20240917_rfsk2x,ebike,2024-09-17 21:01:02.689,2024-09-17 21:08:57.721,ST_y7a,ST_j62
20240917_L39xJg,ebike,2024-09-17 21:01:07.799,2024-09-17 21:04:31.680,ST_Zku,ST_GVV
20240917_FmJzda,mechanical,2024-09-17 21:01:11.323,2024-09-17 21:08:11.847,ST_v3p,ST_HP0
20240917_ZazqSn,ebike,2024-09-17 21:01:16.098,2024-09-17 21:07:56.225,ST_GtR,ST_3oG
20240917_rFsKcm,ebike,2024-09-17 21:01:23.165,2024-09-17 21:05:06.346,ST_6P6,ST_DwB
20240917_06v12G,ebike,2024-09-17 21:01:24.388,2024-09-17 21:03:47.273,ST_dtb,ST_HP0
20240917_9cS6oc,mechanical,2024-09-17 21:01:28.915,2024-09-17 21:38:02.118,ST_F68,ST_7Sk
20240917_O5ywgK,ebike,2024-09-17 21:01:29.516,2024-09-17 21:02:42.172,ST_auE,ST_HB2
20240917_GWbOXZ,ebike,2024-09-17 21:01:32.006,2024-09-17 21:07:32.047,ST_aea,ST_8Yn
20240917_ehYV8m,ebike,2024-09-17 21:01:38.771,2024-09-17 21:09:00.936,ST_RN7,ST_oZo
20240917_r4smdd,ebike,2024-09-17 21:01:43.598,2024-09-17 21:07:29.937,ST_Xhk,ST_Jbm
20240917_pC3SSd,mechanical,2024-09-17 21:01:46.004,2024-09-17 21:04:22.087,ST_ncn,ST_72B
20240917_emtVEj,mechanical,2024-09-17 21:01:59.681,2024-09-17 21:04:09.463,ST_xVV,ST_IxJ
20240917_AuagdM,mechanical,2024-09-17 21:02:00.232,2024-09-17 21:05:08.887,ST_rGM,ST_EIg
20240917_ezL7ub,ebike,2024-09-17 21:02:04.648,2024-09-17 21:13:13.695,ST_Yp4,ST_kJA
20240917_Ju13Fx,ebike,2024-09-17 21:02:04.875,2024-09-17 21:08:10.147,ST_UXL,ST_GVV
20240917_rpbkEF,mechanical,2024-09-17 21:02:08.416,2024-09-17 21:07:22.109,ST_n8B,ST_baw
20240917_vwAoVS,mechanical,2024-09-17 21:02:11.324,2024-09-17 21:11:54.451,ST_RN7,ST_kjg
20240917_fdqHYk,ebike,2024-09-17 21:02:30.869,2024-09-17 21:05:00.665,ST_pVp,ST_MiV
20240917_T52bPS,ebike,2024-09-17 21:02:44.126,2024-09-17 21:15:02.506,ST_0av,ST_dHG
20240917_Zk6VWR,mechanical,2024-09-17 21:03:00.665,2024-09-17 21:23:39.541,ST_Xhk,ST_nMV
20240917_UDIJxp,ebike,2024-09-17 21:03:04.179,2024-09-17 21:16:09.926,ST_OkO,ST_yQG
20240917_rKT66r,ebike,2024-09-17 21:03:09.753,2024-09-17 21:06:36.263,ST_bGn,ST_GVV
20240917_lhzh6S,ebike,2024-09-17 21:03:11.453,2024-09-17 21:06:33.308,ST_7Y6,ST_nMV
20240917_lTf2qv,ebike,2024-09-17 21:03:14.607,2024-09-17 21:23:32.154,ST_xQg,ST_Mn3
20240917_BqM83z,ebike,2024-09-17 21:03:24.079,2024-09-17 21:25:13.271,ST_pyy,ST_v0x
20240917_CJN1jq,ebike,2024-09-17 21:03:24.081,2024-09-17 21:07:26.988,ST_OOt,ST_GVV
